,Time,USD exchange rate,EUR exchange rate
10578,4.0,4014.9882616377827,4129.333693134727
10579,5.0,4255.362479098746,4321.860137356426
10580,6.0,4274.374161060349,4431.37117838087
10581,7.0,4348.11014256278,4429.3515382007545
10582,8.0,4265.807384852358,4532.346957530605
10583,9.0,4282.28296725268,4629.899433634538
10584,10.0,4145.460806075312,4560.567542620005
10585,11.0,4055.670664488258,4559.252206423781
10586,12.0,4179.9426593694025,4690.149258989113
10587,13.0,4112.692243141958,4701.06207268312
10588,14.0,4262.940648970301,4828.084427790236
10589,15.0,4292.816346596874,4806.883629200101
10590,1.0,4600.0,4500.0
10591,2.0,4307.226287655893,4315.6867444690115
10592,3.0,4552.407108870783,4564.519888017068
10593,4.0,4793.385957231019,4883.752514148149
10594,5.0,4741.674148796577,4844.9337753875725
10595,6.0,4721.303184488891,4836.277752985366
10596,7.0,4933.7093772960025,5047.384242762867
10597,8.0,5016.442405597969,5152.709068454925
10598,9.0,5260.401535255361,5342.7035144328775
10599,10.0,5371.0005907772875,5490.9786266424735
10600,11.0,5402.560982820749,5477.911002922831
10601,12.0,5271.677159603043,5395.541715826167
10602,13.0,5363.718881108102,5377.644683077032
10603,14.0,5531.7678002188895,5731.410265110582
10604,15.0,5649.8155637155305,5768.988138019049
10605,1.0,4600.0,4500.0
10606,2.0,4634.152364095981,4453.6476420690615
10607,3.0,4573.267483938722,4315.116408633394
10608,4.0,4143.04405341638,3900.325435150866
10609,5.0,4068.9900967792432,3769.808530265393
10610,6.0,3931.6110076172745,3771.6625582178453
10611,7.0,4084.312111938313,3882.830164110076
10612,8.0,4282.13829104201,3982.077942377913
10613,9.0,4242.706451603786,4002.6090052980567
10614,10.0,4264.699451828886,4053.7648562441823
10615,11.0,4012.9498612162147,3860.4524143992585
10616,12.0,4234.315428952083,4046.34805223135
10617,13.0,4449.03616571943,4239.931132479029
10618,14.0,4722.893257990987,4402.34307147673
10619,15.0,4920.870386091003,4628.705239222474
10620,1.0,4600.0,4500.0
10621,2.0,4734.960360984145,4511.7231680223695
10622,3.0,4881.792672230196,4715.115997104408
10623,4.0,4541.434514263541,4486.847103334001
10624,5.0,4428.400568903205,4433.112335697337
10625,6.0,4233.945121205267,4258.479825833236
10626,7.0,4122.9371740119,4217.163919390125
10627,8.0,4035.9678370426286,4119.928779320284
10628,9.0,4205.563776435017,4288.474032894244
10629,10.0,4027.367937226353,4180.228707585034
10630,11.0,4035.9509452419306,4177.538379448152
10631,12.0,4352.884279263659,4530.435689046801
10632,13.0,4259.8518751023175,4439.911853268948
10633,14.0,4290.42526253538,4440.780173174748
10634,15.0,4428.002746553794,4431.048559535474
10635,1.0,4600.0,4500.0
10636,2.0,4961.701354895589,4892.719642845472
10637,3.0,4622.099117887564,4724.336908911961
10638,4.0,5057.770443090276,5045.043372749421
10639,5.0,5290.136431234272,5201.100506997667
10640,6.0,5589.4691831068,5365.105305838417
10641,7.0,5968.119846913837,5442.793162946339
10642,8.0,5636.452770135477,5227.307948604293
10643,9.0,5417.172236806174,5076.809488675172
10644,10.0,5180.647087558945,4852.823390873264
10645,11.0,5113.412454621419,4801.281136711624
10646,12.0,5083.218096969846,4704.626623118191
10647,13.0,5171.679684029951,4717.137636920167
10648,14.0,5020.9259400608325,4708.478113718749
10649,15.0,5141.261823217798,4645.791009882909
10650,1.0,4600.0,4500.0
10651,2.0,5006.565522452477,4855.334798455421
10652,3.0,4957.833925578527,4845.378630603614
10653,4.0,5048.08410288034,4908.907872205139
10654,5.0,4845.17554741532,4806.887000636034
10655,6.0,4496.998040963355,4525.445906739673
10656,7.0,4506.00599963495,4427.969647726101
10657,8.0,4821.99814304942,4676.275723067818
10658,9.0,5055.778906133557,4955.430356519874
10659,10.0,5198.818358947736,4956.210900430209
10660,11.0,5247.446645788005,5018.3096106933
10661,12.0,5700.608857661094,5302.859914064581
10662,13.0,5138.238950622574,4834.629488180962
10663,14.0,5066.217258431999,4744.734829661587
10664,15.0,5121.978762234079,4731.556468076719
10665,1.0,4600.0,4500.0
10666,2.0,4334.034428586326,4263.188741355398
10667,3.0,4284.53420907775,4367.689418203481
10668,4.0,4117.478567468478,4316.252100340636
10669,5.0,4183.868048900669,4428.5649016112775
10670,6.0,4472.11190774759,4694.984068115576
10671,7.0,4681.273218858259,4877.740325764796
10672,8.0,4742.776250663998,4812.917592333118
10673,9.0,5064.865423233643,5027.355468634189
10674,10.0,4672.294834403915,4723.597264947326
10675,11.0,4463.073790392372,4562.909668788236
10676,12.0,4601.598395436038,4685.486675400663
10677,13.0,4562.212810227924,4690.798243591517
10678,14.0,4508.54298575725,4748.424818299801
10679,15.0,4854.152204624412,4951.188302228929
10680,1.0,4600.0,4500.0
10681,2.0,4788.758766876224,4582.303510024255
10682,3.0,4770.509205091174,4499.58171854058
10683,4.0,4604.600779761027,4321.043589924378
10684,5.0,4489.719893395264,4289.086077558516
10685,6.0,4518.004473788418,4430.205476704422
10686,7.0,4336.168212391435,4304.258786143253
10687,8.0,3995.6066380663824,4154.934568078801
10688,9.0,4138.879442958302,4247.592618622447
10689,10.0,4565.319495566065,4682.330691166166
10690,11.0,4215.300492081857,4363.022976316474
10691,12.0,4443.498905078488,4456.527272640034
10692,13.0,4754.5305548749875,4611.50407785244
10693,14.0,4594.0073206005645,4536.819271564933
10694,15.0,4947.9940428822165,4782.287611056347
10695,1.0,4600.0,4500.0
10696,2.0,4552.875768031838,4499.045176186209
10697,3.0,4463.325019803435,4455.921765583742
10698,4.0,4833.143646861344,4808.9248588462415
10699,5.0,5316.076838710719,5188.454066608715
10700,6.0,5299.382233292016,5095.578316555133
10701,7.0,5724.610398009067,5452.331078348879
10702,8.0,5855.922662259041,5476.6192307767715
10703,9.0,6446.809613171257,5981.714569792861
10704,10.0,6235.94491713111,6033.846757481856
10705,11.0,6191.232982610424,5989.810944298952
10706,12.0,6474.764643941788,6203.719953321817
10707,13.0,6330.304007711505,6078.3652012005205
10708,14.0,5983.759106661461,5686.1896728419715
10709,15.0,5942.627495444104,5727.903483622547
10710,1.0,4600.0,4500.0
10711,2.0,4337.154540459922,4328.671139354847
10712,3.0,4357.013114992438,4355.960842477007
10713,4.0,4253.43114147976,4334.227307970695
10714,5.0,4037.399146168445,4183.780323365738
10715,6.0,3968.828269931944,4172.374274995949
10716,7.0,4049.709522458462,4282.045747193124
10717,8.0,4048.355821240416,4218.247554692507
10718,9.0,3890.5111232672543,4161.0796616801435
10719,10.0,4047.4346848429013,4360.609898045774
10720,11.0,4081.0646319023076,4404.567367861255
10721,12.0,3995.266861095282,4381.249795891884
10722,13.0,4308.490741045176,4786.409553718623
10723,14.0,4000.8036380056456,4601.06516908278
10724,15.0,3859.857624232777,4391.324033077057
10725,1.0,4600.0,4500.0
10726,2.0,5003.240845705793,4864.403840217169
10727,3.0,5286.983989419329,5176.598593895437
10728,4.0,5451.944878076957,5306.828161999185
10729,5.0,5291.09414902679,5260.179072884543
10730,6.0,5519.240283961828,5304.038620463633
10731,7.0,5396.115344314526,5189.965469012943
10732,8.0,5830.143582039819,5585.134819998775
10733,9.0,5868.3769276820085,5551.620796328967
10734,10.0,5885.060789124247,5543.086596533259
10735,11.0,6079.8329069917445,5709.091678491556
10736,12.0,6224.3032045176105,5768.810548341887
10737,13.0,6161.074098220772,5728.836034072055
10738,14.0,6952.903005167798,6219.853563968961
10739,15.0,6882.186499386319,6196.9200382331865
10740,1.0,4600.0,4500.0
10741,2.0,4936.983718286156,4764.501946151038
10742,3.0,5176.231015797369,5062.810283452208
10743,4.0,4880.065054602248,4887.058238999557
10744,5.0,5182.295863084308,5104.483700748045
10745,6.0,5094.1252618122135,5006.866967196512
10746,7.0,5302.939699178974,5067.869065839037
10747,8.0,5140.253599774231,4872.594153691584
10748,9.0,5327.814165587108,4902.684380720255
10749,10.0,5074.8784913429645,4689.271255596184
10750,11.0,5400.603297009823,5019.51052212446
10751,12.0,5576.06337253058,5224.078677847421
10752,13.0,5646.023687122485,5270.944150766577
10753,14.0,5856.2421157877525,5505.395182645485
10754,15.0,5667.42752426384,5400.388815777023
10755,1.0,4600.0,4500.0
10756,2.0,4477.915933974714,4300.303272112724
10757,3.0,4607.2557879701735,4371.905574125486
10758,4.0,4673.171896281128,4543.535639282604
10759,5.0,4343.132684969162,4465.55674091741
10760,6.0,4243.278611459357,4324.071580529513
10761,7.0,4341.439757918763,4261.026711541722
10762,8.0,4447.128681586704,4347.437964919904
10763,9.0,4326.045123248811,4242.786802358626
10764,10.0,4438.9914804006785,4268.108547995336
10765,11.0,4392.753329651422,4313.01028966523
10766,12.0,4463.636025537552,4338.872690099009
10767,13.0,4405.4370699699575,4325.183221218711
10768,14.0,4318.533824541503,4202.136293334187
10769,15.0,4261.73747555638,4084.8016012668695
10770,1.0,4600.0,4500.0
10771,2.0,4648.333273352239,4552.387744655376
10772,3.0,4772.539278036019,4783.769923605794
10773,4.0,4659.545583460585,4800.53417328117
10774,5.0,4427.976179188561,4675.419049673685
10775,6.0,4351.13878701965,4554.84819094474
10776,7.0,4489.842356018376,4730.869567449012
10777,8.0,4610.707979437002,4725.853715256035
10778,9.0,4804.927989636308,4926.802451420881
10779,10.0,4693.47253240012,4873.710918740728
10780,11.0,4767.461918920616,4843.329713111464
10781,12.0,4702.8112275712065,4832.887947263309
10782,13.0,4988.834254308666,4943.268750132707
10783,14.0,5476.471056528948,5335.013900300934
10784,15.0,5200.851292843057,5239.579733617721
10785,1.0,4600.0,4500.0
10786,2.0,4381.529446717332,4340.5435462872565
10787,3.0,4179.108501971423,4246.803672715966
10788,4.0,4205.997216312396,4293.00326252901
10789,5.0,4159.154840225521,4244.610050140539
10790,6.0,4313.9533210669,4373.216133133184
10791,7.0,4366.185865697698,4492.019425102493
10792,8.0,4628.0832523157105,4683.85203383825
10793,9.0,4673.641543002776,4778.719491487258
10794,10.0,4515.101598920138,4736.8122232811265
10795,11.0,4845.61651363772,4931.276607261435
10796,12.0,4710.888438868112,4873.111572889351
10797,13.0,4947.17859418031,5037.48507357846
10798,14.0,4968.31572722177,5077.646414123391
10799,15.0,4667.0830464010405,4837.031356906575
10800,1.0,4600.0,4500.0
10801,2.0,4578.427119781042,4517.912093034735
10802,3.0,4689.277785134161,4545.9248710483835
10803,4.0,4667.064464407977,4584.832551763568
10804,5.0,4459.0787659101325,4425.839772622449
10805,6.0,4552.381793548037,4450.200556316371
10806,7.0,4404.988497610256,4350.164271427809
10807,8.0,4384.724851084893,4424.7607386901855
10808,9.0,4239.712353126232,4401.960347603515
10809,10.0,4030.362346245476,4047.4656231190415
10810,11.0,4115.903195792373,4095.0433969247806
10811,12.0,4314.169357166031,4332.898756403203
10812,13.0,4039.889800716369,4029.857571964293
10813,14.0,4181.017021653408,4138.275083511346
10814,15.0,4334.540310745922,4352.694957266737
10815,1.0,4600.0,4500.0
10816,2.0,4454.142592493483,4420.5256524673
10817,3.0,4500.056431613556,4427.973809348243
10818,4.0,4462.3104462845,4361.935630205244
10819,5.0,4378.9547814059015,4302.707329262296
10820,6.0,4409.932206196079,4300.853092605759
10821,7.0,4219.514984046219,4065.977558667894
10822,8.0,4173.8423644223785,4027.0170636924436
10823,9.0,4211.112719348155,4019.8209795250605
10824,10.0,4488.713964617852,4137.1429925639295
10825,11.0,4522.76567293171,4069.900647002455
10826,12.0,4561.177260451092,4096.426163799631
10827,13.0,4359.873871131795,3968.410054212232
10828,14.0,4554.355784157235,4144.680154318992
10829,15.0,4411.2595207557215,4025.957337915098
10830,1.0,4600.0,4500.0
10831,2.0,4404.454272980638,4300.363597543389
10832,3.0,4694.880380964023,4532.331615845883
10833,4.0,4553.811653326208,4328.258970137658
10834,5.0,4639.6525404770355,4419.98024689304
10835,6.0,4505.408121370154,4302.574728784367
10836,7.0,4509.501585629775,4166.381717564245
10837,8.0,4453.67313914135,4182.437818598038
10838,9.0,4449.036432732207,4241.343726983332
10839,10.0,4735.010896595851,4492.2446333718835
10840,11.0,4724.438502759617,4496.373310561009
10841,12.0,4811.322965848156,4489.133742951119
10842,13.0,4487.26922258846,4237.390703204926
10843,14.0,4113.167587051501,3996.900097184638
10844,15.0,4284.8058936985435,4078.6780961131044
10845,1.0,4600.0,4500.0
10846,2.0,4796.147163825347,4634.530078825442
10847,3.0,4870.78564756445,4727.378507226913
10848,4.0,4750.602658622397,4602.82412873773
10849,5.0,4880.254752038001,4803.072453720904
10850,6.0,4946.187297367826,4799.088897051953
10851,7.0,4854.924056687846,4738.220289336842
10852,8.0,4896.32362389504,4734.069320604274
10853,9.0,4762.882251365191,4625.377641537244
10854,10.0,4920.536507743958,4772.404784450672
10855,11.0,5040.356420054003,4812.583163043603
10856,12.0,4803.28930942736,4701.17716319414
10857,13.0,4621.798416803003,4538.023036285419
10858,14.0,4504.842454493742,4405.108880760465
10859,15.0,4228.176705999296,4162.253382816127
10860,1.0,4600.0,4500.0
10861,2.0,4860.411031712743,4687.342326689249
10862,3.0,4389.692034262267,4422.864083566939
10863,4.0,4596.023553098057,4574.942464884562
10864,5.0,4822.219116203309,4622.289592080555
10865,6.0,4937.493245480295,4789.600782146012
10866,7.0,4981.764764043473,4653.651517039314
10867,8.0,5078.646573694705,4627.70942936557
10868,9.0,5221.650912203644,4682.721459331948
10869,10.0,5009.733550012953,4504.856032042444
10870,11.0,4974.120480887922,4548.254396556599
10871,12.0,5303.811572437119,4944.8836975345885
10872,13.0,4951.271964559342,4686.802928665728
10873,14.0,4578.963090288796,4347.970449462133
10874,15.0,4203.230551348394,4121.098747458057
10875,1.0,4600.0,4500.0
10876,2.0,4612.3291335088115,4401.69169521947
10877,3.0,4816.542417752474,4536.921449478788
10878,4.0,4925.897279529333,4584.511361069125
10879,5.0,5316.322557817726,5028.714303512805
10880,6.0,4989.714473884533,4801.15031177182
10881,7.0,5169.65388184057,4897.712212294769
10882,8.0,5212.701956828767,4877.497149009232
10883,9.0,5592.215894422145,5281.582461524838
10884,10.0,5673.035894150315,5350.676054451671
10885,11.0,5651.191203463585,5208.289231730976
10886,12.0,5504.783359548143,5112.74703245321
10887,13.0,5827.3552975970215,5359.90874624236
10888,14.0,5723.848440081666,5258.813071474584
10889,15.0,5792.510080969244,5460.585199877545
10890,1.0,4600.0,4500.0
10891,2.0,4287.7094633887,4434.857725062714
10892,3.0,4424.131533367985,4466.452536177826
10893,4.0,4375.005893101048,4401.497903968754
10894,5.0,4281.286682155446,4369.770658925655
10895,6.0,4401.839512625198,4484.039162266919
10896,7.0,4465.105771053668,4444.462522844725
10897,8.0,4372.789778229726,4561.54778474077
10898,9.0,4227.3648800074025,4454.317780673985
10899,10.0,4635.08251461312,4781.928617887476
10900,11.0,4485.395127314614,4663.091335968611
10901,12.0,4632.941684148899,4775.932495914021
10902,13.0,4524.789861733453,4604.2936115326675
10903,14.0,4622.84556376675,4732.105546794933
10904,15.0,4789.840302529597,4767.388084174541
10905,1.0,4600.0,4500.0
10906,2.0,4720.9038646408935,4689.706751348695
10907,3.0,4639.592293671808,4532.81975981707
10908,4.0,4960.343083973609,4811.491976993254
10909,5.0,4994.942671583058,4851.327650362711
10910,6.0,4778.380659119986,4730.3354761211785
10911,7.0,5088.157958255482,4972.413512913954
10912,8.0,4993.316839794106,4803.91632087119
10913,9.0,5197.980355349324,4974.753927305572
10914,10.0,5172.815488121988,4862.7750903915285
10915,11.0,5678.298813298204,5325.004597142291
10916,12.0,5100.507417252372,5041.625866298525
10917,13.0,4942.890984250442,4916.162396851463
10918,14.0,4896.095110154696,4869.666287486667
10919,15.0,4703.830398631574,4812.955887645076
10920,1.0,4600.0,4500.0
10921,2.0,4831.045301370421,4715.7091782453135
10922,3.0,4828.588896131467,4754.510233057511
10923,4.0,4545.424411185397,4541.319211447683
10924,5.0,4484.190027965944,4573.93604936368
10925,6.0,4378.289066847716,4580.695941544502
10926,7.0,4431.772645054832,4587.304413204253
10927,8.0,4315.4553488281335,4581.6469227097505
10928,9.0,4672.3725279578575,4952.235632707885
10929,10.0,4557.43630476247,4885.065514249836
10930,11.0,4648.90193535745,4865.785306347236
10931,12.0,4699.029474495997,4926.2517459331275
10932,13.0,4474.604868107226,4716.008418929764
10933,14.0,4840.0281607721245,4946.123832713379
10934,15.0,4812.725353873549,4919.8707665596185
10935,1.0,4600.0,4500.0
10936,2.0,4355.858224436035,4371.051931126833
10937,3.0,4251.927807382708,4270.894184697339
10938,4.0,4253.852043725507,4324.897270183429
10939,5.0,4385.387950909,4409.242822315104
10940,6.0,4183.872684642576,4275.182615178996
10941,7.0,4484.582651328796,4682.165230712772
10942,8.0,4404.202724440543,4644.731278284003
10943,9.0,4740.8819144311365,4896.886139650077
10944,10.0,4472.806252470849,4705.018514516859
10945,11.0,4415.312566247066,4711.065048451641
10946,12.0,4806.743065033639,5025.329814783663
10947,13.0,4729.416688061273,5115.846521161082
10948,14.0,4583.187618500136,5096.263934527759
10949,15.0,4828.731864492728,5436.824972946318
10950,1.0,4600.0,4500.0
10951,2.0,4695.90046828871,4505.346534278297
10952,3.0,4720.400706005946,4494.37729699714
10953,4.0,4895.31005527695,4677.131976127383
10954,5.0,5113.548280006386,4803.073608089426
10955,6.0,4883.200891320925,4611.525751399463
10956,7.0,4950.354834058353,4738.043360746837
10957,8.0,5311.356767006504,4924.7690921109215
10958,9.0,5306.056583741036,4862.95803837325
10959,10.0,5126.921091591327,4665.604016664008
10960,11.0,5045.7470120405205,4662.056528503279
10961,12.0,5181.022681335346,4766.72729198642
10962,13.0,5273.791513429156,4823.943659155162
10963,14.0,5240.010833461929,4772.402450583352
10964,15.0,5242.250666691686,4823.918027528009
10965,1.0,4600.0,4500.0
10966,2.0,4448.912574647733,4512.836686660032
10967,3.0,4495.346450262368,4529.036417442888
10968,4.0,4391.159170756968,4439.961473527601
10969,5.0,4295.134972458532,4411.047118644244
10970,6.0,4272.423378557715,4528.665169291383
10971,7.0,4238.812560050315,4579.559396595704
10972,8.0,4256.0137287784155,4594.698621506976
10973,9.0,3861.4037082175105,4266.729807920225
10974,10.0,4026.971490527856,4459.407476762886
10975,11.0,4299.482405272966,4650.330563898694
10976,12.0,4193.903500917031,4534.0056008959355
10977,13.0,4146.772327691501,4438.409904593138
10978,14.0,4007.6763105371724,4348.044234397262
10979,15.0,3636.1628864242,4030.8857706063245
10980,1.0,4600.0,4500.0
10981,2.0,4703.011085614071,4474.350326350571
10982,3.0,4950.7551755350505,4728.904682445044
10983,4.0,4924.007049474837,4555.071496098127
10984,5.0,5192.441062690281,4777.774164706678
10985,6.0,5288.741986011587,4785.687474281051
10986,7.0,5263.551718282417,4903.909011876857
10987,8.0,4981.073218766877,4701.947484281515
10988,9.0,5107.5301797025895,4819.391403351607
10989,10.0,4932.3093255456715,4624.121857765287
10990,11.0,4973.607215618495,4653.139226961027
10991,12.0,5142.966799129497,4771.750682531323
10992,13.0,5413.167402315529,5051.86596659857
10993,14.0,5107.6807270007,4831.387054337833
10994,15.0,4839.269750678362,4655.615732150682
10995,1.0,4600.0,4500.0
10996,2.0,4415.774740187894,4354.88754040357
10997,3.0,4326.943367601887,4328.479316580887
10998,4.0,4513.136766162007,4507.568256126791
10999,5.0,4796.689782171355,4727.813204781329
11000,6.0,4786.111285163613,4680.343755219341
11001,7.0,4567.69460242459,4529.620905613501
11002,8.0,4734.298912042007,4713.75410360145
11003,9.0,4854.833748480469,4734.793567915703
11004,10.0,4837.829482679368,4615.156250999237
11005,11.0,4785.795071315403,4696.452107755544
11006,12.0,4863.653138635547,4673.00246749386
11007,13.0,4525.446724694421,4464.428995837941
11008,14.0,4410.414974386739,4312.749141056629
11009,15.0,4143.245990739772,4172.384093197364
11010,1.0,4600.0,4500.0
11011,2.0,4678.9167350321495,4622.635656703146
11012,3.0,4699.398731971484,4746.181710585133
11013,4.0,4804.296033717267,4937.454814380366
11014,5.0,4641.276599082154,4842.461668022356
11015,6.0,4832.74240212313,4913.823006111538
11016,7.0,4957.214917777053,4995.554470194283
11017,8.0,4912.541623696023,5054.978066896544
11018,9.0,5420.7514972474,5426.436921139658
11019,10.0,5401.8822869665,5401.90282415909
11020,11.0,5244.972406758157,5314.376147950691
11021,12.0,5263.548472049446,5505.2515666806785
11022,13.0,5211.13354638132,5537.088056502649
11023,14.0,5271.335150060766,5552.749600383335
11024,15.0,5457.455422073758,5757.523553529206
11025,1.0,4600.0,4500.0
11026,2.0,4452.651925081258,4330.769144712168
11027,3.0,4506.304689259431,4481.949633170637
11028,4.0,4639.816407421063,4529.482300159446
11029,5.0,4765.694283925515,4615.250174821468
11030,6.0,4601.807115134824,4476.381084479788
11031,7.0,4705.842692628823,4528.554152916023
11032,8.0,4969.989151159677,4749.6437212070905
11033,9.0,4991.155825413756,4648.715377577103
11034,10.0,5165.560166124592,5001.374967907669
11035,11.0,5427.231338813225,5200.586426562105
11036,12.0,5328.340660698153,5190.362442129342
11037,13.0,5316.664944703231,5092.401809758948
11038,14.0,5381.486917135654,5022.4805258912165
11039,15.0,5323.770261078663,5077.957577973582
11040,1.0,4600.0,4500.0
11041,2.0,4646.862046781455,4705.420972219694
11042,3.0,4625.720486819031,4750.637636958423
11043,4.0,5051.879794085449,5078.363936542737
11044,5.0,4701.17873137075,4688.806870564251
11045,6.0,4925.7870352353475,4816.547564493834
11046,7.0,5111.9119331800275,4972.853075283193
11047,8.0,5072.357173972336,5005.442168877143
11048,9.0,4568.7556791791885,4526.370898078229
11049,10.0,4461.070383345694,4500.0295863885185
11050,11.0,4307.177406721191,4278.238818969948
11051,12.0,4194.221208789396,4155.513334398289
11052,13.0,4153.618641609449,4275.569797255142
11053,14.0,4188.135711840886,4337.390306062225
11054,15.0,4385.289469036993,4516.272126958476
11055,1.0,4600.0,4500.0
11056,2.0,4529.1604596702455,4534.055607590018
11057,3.0,4596.455099845512,4586.93670189749
11058,4.0,4983.145348006908,5004.1105103708505
11059,5.0,5020.03793831464,4949.976893161151
11060,6.0,5011.123117704562,4939.0404898345105
11061,7.0,5343.679402958524,5279.556266065376
11062,8.0,5536.775901217816,5438.01059104283
11063,9.0,5842.194017764086,5558.790276121439
11064,10.0,5730.286349226369,5624.333935782908
11065,11.0,5446.298493291532,5450.375282900355
11066,12.0,5542.312415202213,5639.638027737896
11067,13.0,5351.676665613874,5608.30276984004
11068,14.0,5022.345600212099,5305.443061464157
11069,15.0,5056.752882275196,5438.913271922913
11070,1.0,4600.0,4500.0
11071,2.0,5132.91182836909,5022.101380599556
11072,3.0,5165.592145801667,5157.29079094002
11073,4.0,4643.619096190708,4731.657716165084
11074,5.0,4839.4725577811105,4944.114307564353
11075,6.0,4437.045426987281,4631.878421569962
11076,7.0,4746.8042898793365,4849.7935519511275
11077,8.0,4514.985449487339,4630.485015898804
11078,9.0,4544.891415634415,4720.76587405697
11079,10.0,4532.438477830846,4701.153107787195
11080,11.0,4635.550992149782,4859.34427896799
11081,12.0,4743.834370256553,4876.540812338876
11082,13.0,4675.8262071478075,4746.108051898965
11083,14.0,4759.72521539253,4879.70142474327
11084,15.0,5029.010179098243,5092.198490618035
11085,1.0,4600.0,4500.0
11086,2.0,4453.3054409187425,4345.4204895938965
11087,3.0,4728.995323920311,4513.4175691792725
11088,4.0,4991.5562260687375,4698.38395967305
11089,5.0,5113.987776665041,4737.176358599009
11090,6.0,4920.2755359067205,4731.767570672493
11091,7.0,4893.585372314254,4840.706191748305
11092,8.0,5323.168294808472,5201.412021220088
11093,9.0,5301.882913772992,5200.174066349707
11094,10.0,5268.17998289845,5239.205704662069
11095,11.0,5447.945843616224,5565.054302014534
11096,12.0,5662.958380033776,5750.3310260216995
11097,13.0,5927.569694767844,6059.601931873226
11098,14.0,5473.465365413399,5663.04086596359
11099,15.0,5755.214217549541,5933.12345853256
11100,1.0,4600.0,4500.0
11101,2.0,4260.808630002977,4241.405382147217
11102,3.0,4546.201324253032,4450.836955279073
11103,4.0,4640.838819536309,4476.157497052952
11104,5.0,4203.178120515279,4230.14970002176
11105,6.0,4211.956574667274,4276.150861169903
11106,7.0,4164.418332243845,4217.739152820178
11107,8.0,4074.8194538131975,4143.428627667656
11108,9.0,4449.136505522119,4598.037753117828
11109,10.0,4774.679791675991,4847.161888370225
11110,11.0,4525.60125755497,4662.19346739487
11111,12.0,4779.411900542604,4877.61299403723
11112,13.0,5017.820868277601,5222.825801497533
11113,14.0,5146.929499454419,5399.78336014588
11114,15.0,4869.858862855803,5075.259007486624
11115,1.0,4600.0,4500.0
11116,2.0,4788.366123931456,4657.596449464532
11117,3.0,4975.531787012072,4789.409775095853
11118,4.0,5056.554992684717,4865.256175720044
11119,5.0,4860.363913639149,4755.564423136213
11120,6.0,5070.055727059462,4900.7841208948585
11121,7.0,5159.944064583662,5033.671541104577
11122,8.0,5095.487557917687,4878.347993544628
11123,9.0,5410.019290164728,5176.363091256182
11124,10.0,5434.029567480655,5111.009748798932
11125,11.0,5375.776045707919,5162.354255002487
11126,12.0,5376.720338255277,5266.051869212323
11127,13.0,5746.853534546531,5530.477995214543
11128,14.0,6071.731843498611,5653.485346071899
11129,15.0,5765.884747040209,5360.7598515932605
11130,1.0,4600.0,4500.0
11131,2.0,4645.586899904131,4543.489454559473
11132,3.0,4869.358167419471,4790.1510201499395
11133,4.0,4507.441330952487,4472.13251575092
11134,5.0,4580.31059866695,4439.48651110917
11135,6.0,4597.05268378728,4397.749426674769
11136,7.0,4599.492006242649,4363.059728436819
11137,8.0,4500.2570276802535,4225.226051831122
11138,9.0,4379.786111871101,4115.4694180190445
11139,10.0,4398.911764294492,4129.193617211535
11140,11.0,4380.730544216516,4090.6860186057934
11141,12.0,4430.854961205858,4080.6938006323585
11142,13.0,4425.960964625952,4030.9566533212765
11143,14.0,4406.308372593218,3990.5050740956804
11144,15.0,4165.550805050712,3858.8943982952114
11145,1.0,4600.0,4500.0
11146,2.0,4524.2063269422815,4473.860199788437
11147,3.0,4570.483578614426,4714.063101212762
11148,4.0,4968.914325795561,4979.66723148262
11149,5.0,5134.554606342771,5163.510860899015
11150,6.0,4937.899481221772,4963.233426564159
11151,7.0,4919.20371840371,4928.857563304905
11152,8.0,5328.3090047087435,5321.5843970664855
11153,9.0,5325.985087261307,5369.333858610774
11154,10.0,5061.45835237283,5318.433197225625
11155,11.0,5101.170196966959,5374.738219617906
11156,12.0,5164.28987866161,5428.129280304584
11157,13.0,5158.381937235251,5568.749247385685
11158,14.0,5465.8502843036595,5848.795707226212
11159,15.0,5442.389093798869,5741.427280255231
11160,1.0,4600.0,4500.0
11161,2.0,4601.360494739802,4515.398923226675
11162,3.0,4679.428423639367,4583.935219595128
11163,4.0,4661.682813946548,4536.907398437322
11164,5.0,4833.34240371024,4735.100809523139
11165,6.0,4978.29800338313,4759.709028657473
11166,7.0,4990.395447139894,4818.442835762577
11167,8.0,4640.639988208837,4673.325456178316
11168,9.0,4620.709834553254,4637.7313340006385
11169,10.0,4344.199870810927,4354.568790253852
11170,11.0,4244.889545310906,4277.430432549291
11171,12.0,4172.289818015267,4217.390833935209
11172,13.0,3966.8446738616294,3990.2872330463792
11173,14.0,4119.508914783565,3959.0354040781313
11174,15.0,4174.008516212597,4036.904196942937
11175,1.0,4600.0,4500.0
11176,2.0,4336.651684587755,4222.722573079139
11177,3.0,4040.8765621511284,3980.4358665153213
11178,4.0,3863.594678553369,3893.4849530350066
11179,5.0,3868.4402639386594,3933.987923516879
11180,6.0,3952.9486860076026,4027.231709288145
11181,7.0,4026.9092955726064,3963.0628675189746
11182,8.0,4058.6117270696463,3981.0443630073396
11183,9.0,4211.550308804373,4116.703392606937
11184,10.0,4511.391991003052,4279.398915330135
11185,11.0,4556.767734958533,4327.875886761337
11186,12.0,4574.328017331562,4378.29327779176
11187,13.0,4869.425342543125,4495.272267024654
11188,14.0,4944.851714038624,4604.712738798132
